Date,Time,aCaT,aCeT,eCaT,eCeT
17/03/2011,13:13:37,413.4,393,630.4,677.1
17/03/2011,13:23:37,414.1,411.5,664.3,695
17/03/2011,13:33:37,412.2,397.4,675.2,635.5
17/03/2011,13:43:37,409,409,629.1,668.2
17/03/2011,13:53:37,418.6,404.5,640,646.4
17/03/2011,14:03:37,412.2,397.4,641.3,636.2
17/03/2011,14:13:37,421.8,401.9,659.8,657.3
17/03/2011,14:23:37,451.8,414.7,710.4,675.2
17/03/2011,14:33:37,464,419.2,684.8,695
17/03/2011,14:43:37,442.9,483.2,634.2,668.8
17/03/2011,14:53:37,440.3,500.5,694.4,661.8
17/03/2011,15:03:37,436.5,467.8,782.1,663
17/03/2011,15:13:37,436.5,448,778.9,687.4
17/03/2011,15:23:37,444.8,458.2,684.2,682.9
17/03/2011,15:33:37,455,433.3,640.6,706.6
17/03/2011,15:43:37,455,429.4,688.6,722.6
17/03/2011,15:53:37,463.4,428.2,736.6,761
17/03/2011,16:03:37,464.6,434.6,727.7,775.7
17/03/2011,16:13:37,460.8,441.6,705.3,835.2
17/03/2011,16:23:37,460.2,446.7,687.4,903.7
17/03/2011,16:33:37,460.2,441.6,672.6,953
17/03/2011,16:43:37,460.8,445.4,664.3,993.3
17/03/2011,16:53:37,462.1,451.2,659.2,1026.6
18/03/2011,7:03:37,464,447.4,651.5,1054.1
18/03/2011,7:13:37,465.9,457.6,644.5,1084.2
18/03/2011,7:23:37,467.8,448,659.8,1111.7
18/03/2011,7:33:37,462.1,455,652.2,995.2
18/03/2011,7:43:37,462.1,435.8,640,916.5
18/03/2011,7:53:37,469.1,442.9,671.4,956.8
18/03/2011,8:03:37,474.2,444.2,681,999
18/03/2011,8:13:37,476.8,455,679,1030.4
18/03/2011,8:23:37,479.4,453.8,672,1059.8
18/03/2011,8:33:37,480.6,451.2,664.3,1080.3
18/03/2011,8:43:37,481.9,464,655.4,1096.3
18/03/2011,8:53:37,481.9,460.8,646.4,1111
18/03/2011,9:03:37,483.2,469.1,652.2,1121.3
18/03/2011,9:13:37,483.8,473,661.1,1128.3
18/03/2011,9:23:37,484.5,474.9,658.6,1136
18/03/2011,9:33:37,484.5,482.6,651.5,1142.4
18/03/2011,9:43:37,484.5,469.8,645.1,1147.5
18/03/2011,9:53:37,485.1,467.2,657.9,1153.3
18/03/2011,10:03:37,487,481.3,663,1162.9
18/03/2011,10:13:37,488.3,476.2,660.5,1172.5
18/03/2011,10:23:37,489,479.4,654.7,1177.6
18/03/2011,10:33:37,489.6,476.8,646.4,1180.2
18/03/2011,10:43:37,489.6,478.1,650.2,1179.5
18/03/2011,10:53:37,490.2,480.6,668.2,1179.5
18/03/2011,11:03:37,490.2,489,670.1,1179.5
18/03/2011,11:13:37,490.9,485.8,665.6,1182.7
18/03/2011,11:23:37,490.9,484.5,657.3,1185.3
18/03/2011,11:33:37,491.5,494.1,649,1185.9
18/03/2011,11:43:37,492.2,492.8,647,1185.9
18/03/2011,11:53:37,492.8,493.4,666.9,1184
18/03/2011,12:03:37,492.8,494.1,672,1182.7
18/03/2011,12:13:37,494.7,497.9,667.5,1178.9
18/03/2011,12:23:37,496.6,497.9,661.8,1176.3
18/03/2011,12:33:37,498.6,501.8,654.1,1174.4
18/03/2011,12:43:37,499.8,490.2,646.4,1174.4
18/03/2011,12:53:37,501.8,492.8,647.7,1176.3
18/03/2011,13:03:37,504.3,501.8,649,1179.5
18/03/2011,13:13:37,506.9,496,646.4,1182.1
18/03/2011,13:23:37,508.8,508.8,650.9,1185.3
18/03/2011,13:33:37,510.1,513.3,665.6,1187.2
18/03/2011,13:43:37,510.7,512.6,667.5,1188.5
18/03/2011,13:53:37,511.4,501.1,663,1191
18/03/2011,14:03:37,512.6,509.4,656.6,1191
18/03/2011,14:13:37,513.9,519,649,1189.8
18/03/2011,14:23:37,515.8,510.7,645.8,1189.1
18/03/2011,14:33:37,517.8,523.5,656.6,1188.5
18/03/2011,14:43:37,520.3,520.3,660.5,1190.4
18/03/2011,14:53:37,522.2,520.3,658.6,1193
18/03/2011,15:03:37,524.2,528,654.1,1193.6
18/03/2011,15:13:37,526.1,531.8,649.6,1193.6
18/03/2011,15:23:37,528,531.8,645.8,1197.4
18/03/2011,15:33:37,529.3,526.1,647,1197.4
18/03/2011,15:43:37,531.2,538.9,647,1196.2
18/03/2011,15:53:37,531.8,534.4,645.8,1194.2
18/03/2011,16:03:37,531.2,541.4,647.7,1187.8
18/03/2011,16:13:37,530.6,535,646.4,1182.1
18/03/2011,16:23:37,529.9,535.7,650.2,1177.6
18/03/2011,16:33:37,529.9,529.3,651.5,1172.5
18/03/2011,16:43:37,530.6,530.6,648.3,1168
18/03/2011,16:53:37,529.9,530.6,647,1164.8
19/03/2011,7:03:37,530.6,526.1,655.4,1164.2
19/03/2011,7:13:37,531.8,539.5,657.3,1166.7
19/03/2011,7:23:37,533.1,542.1,655.4,1171.2
19/03/2011,7:33:37,555.5,539.5,650.9,985.6
19/03/2011,7:43:37,570.9,537.6,647,930.6
19/03/2011,7:53:37,565.8,537.6,647,958.1
19/03/2011,8:03:37,561.3,544.6,650.9,979.2
19/03/2011,8:13:37,556.8,534.4,649,1001.6
19/03/2011,8:23:37,552.3,531.2,645.1,1020.8
19/03/2011,8:33:37,548.5,520.3,645.8,1036.2
19/03/2011,8:43:37,544,529.3,646.4,1052.8
19/03/2011,8:53:37,540.8,529.3,645.8,1070.1
19/03/2011,9:03:37,535.7,528,646.4,1077.1
19/03/2011,9:13:37,529.9,495.4,648.3,926.1
19/03/2011,9:23:37,526.7,479.4,640,912
19/03/2011,9:33:37,512.6,471.7,645.8,833.9
19/03/2011,9:43:37,515.8,461.4,657.9,801.3
19/03/2011,9:53:37,494.1,452.5,695,777.6
19/03/2011,10:03:37,484.5,454.4,669.4,746.9
19/03/2011,10:13:37,476.2,446.1,634.9,713
19/03/2011,10:23:37,466.6,444.2,661.8,684.8
19/03/2011,10:33:37,462.1,442.9,659.8,669.4
19/03/2011,10:43:37,453.1,441.6,635.5,664.3
19/03/2011,10:53:37,441.6,439.7,643.2,643.2
19/03/2011,11:03:37,439,433.9,652.8,649.6
19/03/2011,11:13:37,430.1,431.4,646.4,647
19/03/2011,11:23:37,428.8,429.4,640.6,657.3
19/03/2011,11:33:37,433.3,439,646.4,634.2
19/03/2011,11:43:37,436.5,439,650.9,675.8
19/03/2011,11:53:37,430.7,427.5,634.2,656.6
19/03/2011,12:03:37,428.8,420.5,641.9,654.1
19/03/2011,12:13:37,419.8,415.4,669.4,670.7
19/03/2011,12:23:37,419.2,418.6,728.3,650.9
19/03/2011,12:33:37,414.7,416.6,668.2,642.6
19/03/2011,12:43:37,412.2,405.1,640,658.6
19/03/2011,12:53:37,407.7,403.8,723.8,660.5
19/03/2011,13:03:37,403.8,411.5,686.7,646.4
19/03/2011,13:13:37,403.2,408.3,636.2,643.2
19/03/2011,13:23:37,391.7,401.9,687.4,672
19/03/2011,13:33:37,399.4,398.7,670.7,664.3
19/03/2011,13:43:37,396.8,405.8,643.8,659.8
19/03/2011,13:53:37,400,392.3,695,649.6
19/03/2011,14:03:37,400,395.5,654.7,647.7
19/03/2011,14:13:37,403.8,401.3,635.5,647.7
19/03/2011,14:23:37,396.2,403.8,692.5,651.5
19/03/2011,14:42:49,397.4,398.1,679.7,649
19/03/2011,14:52:49,392.3,397.4,625.9,654.1
19/03/2011,15:02:49,391.7,401.3,649.6,647.7
19/03/2011,15:12:49,390.4,398.7,671.4,643.8
19/03/2011,15:22:49,387.2,391.7,638.1,645.1
19/03/2011,15:32:49,388.5,405.1,638.7,643.2
19/03/2011,15:42:49,386.6,384.6,648.3,635.5
19/03/2011,15:52:49,391.7,389.1,665,643.2
19/03/2011,16:02:49,389.1,398.1,631,643.8
19/03/2011,16:12:49,390.4,389.8,640.6,641.9
19/03/2011,16:22:49,398.1,390.4,645.1,642.6
19/03/2011,16:32:49,394.2,385.3,636.2,636.2
19/03/2011,16:42:49,400.6,391.7,638.1,636.2
19/03/2011,16:52:49,394.9,381.4,641.9,644.5
20/03/2011,7:02:49,406.4,403.8,679,654.1
20/03/2011,7:12:49,409.6,402.6,671.4,638.1
20/03/2011,7:22:49,403.2,385.3,620.2,633
20/03/2011,7:32:49,394.2,378.2,631.7,640.6
20/03/2011,7:42:49,395.5,384,653.4,606.7
20/03/2011,7:52:49,389.1,384.6,624,604.2
20/03/2011,8:02:49,395.5,385.9,638.1,636.2
20/03/2011,8:12:49,394.2,387.2,639.4,631
20/03/2011,8:22:49,400,380.8,644.5,640.6
20/03/2011,8:32:49,398.1,382.7,675.8,647
20/03/2011,8:42:49,405.8,381.4,637.4,635.5
20/03/2011,8:52:49,403.8,386.6,622.7,659.2
20/03/2011,9:02:49,405.8,388.5,675.2,653.4
20/03/2011,9:12:49,405.1,389.8,720.6,646.4
20/03/2011,9:22:49,409,398.7,701.4,677.8
20/03/2011,9:32:49,414.1,400,632.3,665
20/03/2011,9:42:49,419.2,398.1,691.8,660.5
20/03/2011,9:52:49,418.6,435.2,729.6,684.2
20/03/2011,10:02:49,423,598.4,728.3,687.4
20/03/2011,10:12:49,427.5,610.6,748.2,725.8
20/03/2011,10:22:49,432,606.7,775.7,768
20/03/2011,10:32:49,439,598.4,775,801.9
20/03/2011,10:42:49,445.4,577.9,771.8,831.4
20/03/2011,10:52:49,451.2,571.5,765.4,862.1
20/03/2011,11:02:49,454.4,565.8,757.1,889.6
20/03/2011,11:12:49,455.7,567.7,746.2,912
20/03/2011,11:22:49,458.2,549.1,731.5,935.7
20/03/2011,11:32:49,459.5,544.6,716.2,956.8
20/03/2011,11:42:49,452.5,512,676.5,860.8
20/03/2011,11:52:49,449.3,460.8,625.3,773.8
20/03/2011,12:02:49,453.1,446.1,661.8,798.7
20/03/2011,12:12:49,453.8,451.8,686.1,827.5
20/03/2011,12:22:49,455.7,460.2,688,858.9
20/03/2011,12:32:49,457,453.8,680.3,886.4
20/03/2011,12:42:49,458.9,458.2,668.8,908.8
20/03/2011,12:52:49,460.8,455,657.3,928.6
20/03/2011,13:02:49,462.1,455.7,645.8,938.9
20/03/2011,13:12:49,473.6,467.8,657.9,833.9
20/03/2011,13:22:49,483.2,465.9,696.3,837.8
20/03/2011,13:32:49,483.2,465.3,709.8,867.2
20/03/2011,13:42:49,481.9,460.2,708.5,889.6
20/03/2011,13:52:49,480,470.4,701.4,906.9
20/03/2011,14:02:49,478.7,460.8,689.9,920.3
20/03/2011,14:12:49,478.7,474.2,677.8,934.4
20/03/2011,14:22:49,478.7,467.2,665.6,948.5
20/03/2011,14:32:49,478.7,458.9,654.7,961.3
20/03/2011,14:42:49,478.7,483.2,645.1,970.9
20/03/2011,14:52:49,478.7,471,662.4,977.3
20/03/2011,15:02:49,479.4,485.1,697,985.6
20/03/2011,15:12:49,480,490.2,705.9,995.2
20/03/2011,15:22:49,481.3,481.9,702.7,1006.1
20/03/2011,15:32:49,481.9,483.8,694.4,1013.8
20/03/2011,15:42:49,483.8,490.9,683.5,1020.8
20/03/2011,15:52:49,484.5,492.8,672.6,1028.5
20/03/2011,16:02:49,485.1,485.8,661.1,1034.2
20/03/2011,16:12:49,486.4,494.1,650.9,1042.6
20/03/2011,16:22:49,487,500.5,643.2,1048.3
20/03/2011,16:32:49,487.7,497.3,661.8,1050.9
20/03/2011,16:42:49,487.7,496,680.3,1054.7
20/03/2011,16:52:49,488.3,499.2,681.6,1057.3
21/03/2011,7:02:49,488.3,491.5,675.8,1059.2
21/03/2011,7:12:49,489.6,501.8,667.5,1060.5
21/03/2011,7:22:49,490.9,492.8,659.2,1062.4
21/03/2011,7:32:49,492.8,501.1,650.9,1065
21/03/2011,7:42:49,495.4,495.4,644.5,1070.1
21/03/2011,7:52:49,497.9,503,666.9,1073.9
21/03/2011,8:02:49,499.8,508.8,686.7,1078.4
21/03/2011,8:12:49,501.8,503.7,689.3,1081
21/03/2011,8:22:49,502.4,509.4,684.2,1082.2
21/03/2011,8:32:49,503.7,521,676.5,1084.2
21/03/2011,8:42:49,503.7,513.9,666.9,1083.5
21/03/2011,8:52:49,505.6,507.5,657.9,1081.6
21/03/2011,9:02:49,506.9,518.4,649.6,1080.3
21/03/2011,9:12:49,508.2,524.8,645.1,1077.1
21/03/2011,9:22:49,509.4,519,656,1075.8
21/03/2011,9:32:49,510.7,525.4,661.1,1076.5
21/03/2011,9:42:49,511.4,525.4,659.2,1077.1
21/03/2011,9:52:49,511.4,517.8,654.1,1078.4
21/03/2011,10:02:49,512,526.1,647,1079
21/03/2011,10:12:49,513.3,528.6,645.1,1080.3
21/03/2011,10:22:49,513.9,515.8,648.3,1080.3
21/03/2011,10:32:49,514.6,532.5,646.4,1080.3
21/03/2011,10:42:49,515.8,522.2,645.8,1080.3
21/03/2011,10:52:49,517.1,521,647,1081.6
21/03/2011,11:02:49,519,530.6,645.8,1082.2
21/03/2011,11:12:49,521,528.6,645.8,1084.2
21/03/2011,11:22:49,522.2,534.4,645.8,1085.4
21/03/2011,11:32:49,522.2,535,646.4,1085.4
21/03/2011,11:42:49,538.2,524.2,647,940.2
21/03/2011,11:52:49,547.2,537,645.8,914.6
21/03/2011,12:02:49,545.3,522.9,648.3,931.8
21/03/2011,12:12:49,542.7,532.5,652.2,943.4
21/03/2011,12:22:49,540.2,528.6,650.2,956.8
21/03/2011,12:32:49,538.2,535.7,645.8,969.6
21/03/2011,12:42:49,535.7,528,649,981.1
21/03/2011,12:52:49,532.5,527.4,648.3,993.9
21/03/2011,13:02:49,526.1,523.5,643.8,1006.1
21/03/2011,13:12:49,520.3,514.6,652.8,983
21/03/2011,13:22:49,506.2,474.2,658.6,837.1
21/03/2011,13:32:49,504.3,453.8,635.5,831.4
21/03/2011,13:42:49,485.8,459.5,650.2,766.1
21/03/2011,13:52:49,485.1,448,646.4,737.3
21/03/2011,14:02:49,471,449.3,640.6,706.6
21/03/2011,14:12:49,473.6,442.9,642.6,673.9
21/03/2011,14:22:49,472.3,444.2,659.2,692.5
21/03/2011,14:32:49,462.7,437.1,679.7,737.3
21/03/2011,14:42:49,462.1,434.6,637.4,759.7
21/03/2011,14:52:49,452.5,430.7,643.8,825
21/03/2011,15:02:49,444.8,430.1,670.7,758.4
21/03/2011,15:12:49,444.8,462.1,640,711
21/03/2011,15:22:49,432,526.1,641.9,654.7
21/03/2011,15:32:49,431.4,545.9,641.3,651.5
21/03/2011,15:42:49,435.2,516.5,676.5,625.9
21/03/2011,15:52:49,437.8,503,758.4,679
21/03/2011,16:02:49,435.8,463.4,772.5,681
21/03/2011,16:12:49,435.2,437.1,704,666.9
21/03/2011,16:22:49,430.1,437.8,675.2,652.8
21/03/2011,16:32:49,428.2,433.9,697.6,657.9
21/03/2011,16:42:49,428.2,432,683.5,649.6
21/03/2011,16:52:49,420.5,483.8,631,661.8
